Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds)
1-540390551,14,Variant 360,360,11.07.2011 17:20:50,12.05.2012 09:21:27,"305 days, 16 hours",26409637000
1-541468268,12,Variant 361,361,15.07.2011 03:20:42,12.05.2012 09:21:27,"302 days, 6 hours",26114445000
1-543317665,23,Variant 362,362,25.07.2011 23:45:15,12.05.2012 09:21:27,"291 days, 9 hours",25176972000
1-543979253,6,Variant 3,3,28.07.2011 19:12:37,16.05.2012 09:22:58,"292 days, 14 hours",25279821000
1-544969832,15,Variant 363,363,03.08.2011 22:17:22,12.05.2012 09:21:27,"282 days, 11 hours",24404645000
1-544976636,14,Variant 364,364,03.08.2011 21:29:56,12.05.2012 09:21:27,"282 days, 11 hours",24407491000
1-550213097,27,Variant 365,365,16.08.2011 19:20:48,12.05.2012 09:21:26,"269 days, 14 hours",23292038000
1-557297151,20,Variant 366,366,19.08.2011 20:09:56,08.05.2012 09:22:09,"262 days, 13 hours",22684333000
1-559795575,26,Variant 367,367,22.08.2011 23:54:38,11.05.2012 09:26:10,"262 days, 9 hours",22671092000
1-565045794,31,Variant 368,368,31.08.2011 21:10:52,23.05.2012 09:22:23,"265 days, 12 hours",22939891000
1-567358917,13,Variant 213,213,05.09.2011 23:35:46,12.05.2012 09:21:25,"249 days, 9 hours",21548739000
1-577292898,19,Variant 369,369,23.09.2011 21:31:56,12.05.2012 09:21:25,"231 days, 11 hours",20000969000
1-578864726,14,Variant 370,370,29.09.2011 05:45:00,16.05.2012 09:22:55,"230 days, 3 hours",19885075000
1-580893958,19,Variant 371,371,04.10.2011 21:57:50,12.05.2012 09:21:24,"220 days, 11 hours",19049014000
1-580987781,9,Variant 372,372,06.10.2011 17:37:52,11.05.2012 09:26:08,"217 days, 15 hours",18805696000
1-583200733,8,Variant 373,373,07.10.2011 22:03:58,07.05.2012 20:25:36,"212 days, 22 hours",18397298000
1-587101946,13,Variant 374,374,14.10.2011 20:36:56,16.05.2012 09:22:54,"214 days, 12 hours",18535558000
1-593737913,11,Variant 375,375,24.10.2011 23:43:56,07.05.2012 19:47:28,"195 days, 20 hours",16920212000
1-594260021,13,Variant 213,213,25.10.2011 17:19:37,12.05.2012 09:21:23,"199 days, 16 hours",17251306000
1-597436480,15,Variant 376,376,28.10.2011 21:31:29,07.05.2012 19:37:19,"191 days, 22 hours",16581950000
1-601328051,10,Variant 89,89,03.11.2011 17:52:35,11.05.2012 09:26:07,"189 days, 15 hours",16385612000
1-603556351,11,Variant 377,377,07.11.2011 17:01:02,12.05.2012 09:21:22,"186 days, 16 hours",16129220000
1-603749197,17,Variant 378,378,07.11.2011 20:15:25,08.05.2012 09:22:04,"182 days, 13 hours",15771999000
1-604144478,15,Variant 379,379,08.11.2011 02:16:16,12.05.2012 09:21:22,"186 days, 7 hours",16095906000
1-605313141,6,Variant 72,72,11.11.2011 22:45:04,10.05.2012 09:20:41,"180 days, 10 hours",15590137000
1-605956457,27,Variant 380,380,11.11.2011 00:55:46,11.05.2012 09:26:07,"182 days, 8 hours",15755421000
1-606902814,7,Variant 5,5,14.11.2011 19:47:32,10.05.2012 09:20:41,"177 days, 13 hours",15341589000
1-609835209,14,Variant 201,201,17.11.2011 20:39:45,12.05.2012 09:21:22,"176 days, 12 hours",15252097000
1-611261188,26,Variant 381,381,18.11.2011 15:45:58,12.05.2012 09:21:21,"175 days, 17 hours",15183323000
1-613379581,7,Variant 382,382,22.11.2011 18:45:45,11.05.2012 09:26:06,"170 days, 14 hours",14740821000
1-614948909,24,Variant 383,383,23.11.2011 19:40:38,12.05.2012 09:21:20,"170 days, 13 hours",14737242000
1-617858557,40,Variant 384,384,29.11.2011 21:36:35,08.05.2012 09:22:02,"160 days, 11 hours",13866327000
1-618854217,18,Variant 385,385,02.12.2011 03:32:44,05.05.2012 09:18:22,"155 days, 5 hours",13412738000
1-619069761,23,Variant 386,386,02.12.2011 19:32:47,04.05.2012 09:21:05,"153 days, 13 hours",13268898000
1-620611187,9,Variant 12,12,07.12.2011 22:54:21,10.05.2012 00:44:24,"154 days, 1 hour",13312203000
1-620858291,14,Variant 133,133,08.12.2011 17:03:30,12.05.2012 09:21:19,"155 days, 16 hours",13450669000
1-621825480,24,Variant 387,387,12.12.2011 17:21:05,12.05.2012 09:21:19,"151 days, 16 hours",13104014000
1-623778166,10,Variant 22,22,15.12.2011 00:05:31,10.05.2012 09:20:38,"147 days, 9 hours",12734107000
1-626766981,11,Variant 388,388,22.12.2011 02:00:52,11.05.2012 09:26:02,"141 days, 7 hours",12209110000
1-627819166,42,Variant 389,389,22.12.2011 12:19:50,12.05.2012 09:21:17,"141 days, 21 hours",12258087000
1-627973205,90,Variant 390,390,22.12.2011 19:48:28,09.05.2012 20:20:05,"139 days, 31 mins",12011497000
1-629364071,9,Variant 391,391,26.12.2011 13:28:33,12.05.2012 09:21:17,"137 days, 19 hours",11908364000
1-629883996,50,Variant 392,392,28.12.2011 01:10:12,12.05.2012 09:21:16,"136 days, 8 hours",11779864000
1-630181491,14,Variant 393,393,28.12.2011 20:40:52,07.05.2012 18:32:08,"130 days, 21 hours",11310676000
1-632620937,10,Variant 394,394,03.01.2012 11:51:47,09.05.2012 09:15:57,"126 days, 21 hours",10963450000
1-634340171,8,Variant 78,78,04.01.2012 17:49:51,22.05.2012 09:25:20,"138 days, 15 hours",11979329000
1-634738521,23,Variant 395,395,06.01.2012 18:38:05,04.05.2012 09:21:00,"118 days, 14 hours",10248175000
1-635268712,26,Variant 396,396,05.01.2012 20:37:41,12.05.2012 09:21:16,"127 days, 12 hours",11018615000
1-635375181,16,Variant 397,397,05.01.2012 22:58:48,12.05.2012 09:21:15,"127 days, 10 hours",11010147000
1-636928149,14,Variant 70,70,09.01.2012 19:34:22,12.05.2012 09:21:15,"123 days, 13 hours",10676813000
1-637842042,28,Variant 398,398,10.01.2012 22:00:30,12.05.2012 09:21:15,"122 days, 11 hours",10581645000
1-638018481,12,Variant 399,399,11.01.2012 20:47:12,22.05.2012 09:25:19,"131 days, 12 hours",11363887000
1-638289351,7,Variant 166,166,11.01.2012 16:22:42,08.05.2012 09:21:52,"117 days, 16 hours",10169950000
1-638742591,46,Variant 400,400,11.01.2012 21:11:15,12.05.2012 09:21:14,"121 days, 12 hours",10498199000
1-638841644,9,Variant 401,401,11.01.2012 22:21:02,07.05.2012 19:53:56,"116 days, 21 hours",10099974000
1-638945511,11,Variant 402,402,12.01.2012 22:34:15,11.05.2012 09:25:56,"119 days, 10 hours",10320701000
1-642373523,30,Variant 403,403,16.01.2012 15:59:24,12.05.2012 09:21:12,"116 days, 17 hours",10084908000
1-642402641,8,Variant 314,314,16.01.2012 17:53:59,11.05.2012 09:25:55,"115 days, 15 hours",9991916000
1-642411971,13,Variant 404,404,16.01.2012 16:50:02,16.05.2012 09:22:46,"120 days, 16 hours",10427564000
1-642714990,21,Variant 405,405,16.01.2012 22:41:18,12.05.2012 09:21:12,"116 days, 10 hours",10060794000
1-642761396,14,Variant 241,241,16.01.2012 23:44:45,12.05.2012 09:21:12,"116 days, 9 hours",10056987000
1-642781041,4,Variant 2,2,16.01.2012 23:47:43,09.05.2012 09:15:54,"113 days, 9 hours",9797291000
1-643338463,7,Variant 166,166,17.01.2012 18:59:56,07.05.2012 19:54:47,"111 days, 54 mins",9593691000
1-643546500,12,Variant 101,101,17.01.2012 23:10:40,12.05.2012 09:21:11,"115 days, 10 hours",9972631000
1-643684191,8,Variant 406,406,18.01.2012 19:48:14,11.05.2012 09:25:54,"113 days, 13 hours",9812260000
1-643733486,16,Variant 407,407,18.01.2012 01:17:24,12.05.2012 09:21:11,"115 days, 8 hours",9965027000
1-644761840,24,Variant 408,408,18.01.2012 19:44:15,12.05.2012 09:21:11,"114 days, 13 hours",9898616000
1-647788578,16,Variant 409,409,19.01.2012 19:36:47,09.05.2012 16:29:09,"110 days, 20 hours",9579142000
1-647953636,14,Variant 410,410,19.01.2012 22:10:43,12.05.2012 09:21:10,"113 days, 11 hours",9803427000
1-648471635,32,Variant 411,411,20.01.2012 12:06:30,12.05.2012 09:21:10,"112 days, 21 hours",9753280000
1-648654669,7,Variant 412,412,20.01.2012 22:21:35,11.05.2012 09:25:53,"111 days, 11 hours",9630258000
1-649830550,22,Variant 413,413,23.01.2012 16:22:53,16.05.2012 09:22:45,"113 days, 16 hours",9824392000
1-649950870,23,Variant 414,414,23.01.2012 18:34:34,12.05.2012 09:21:09,"109 days, 14 hours",9470795000
1-650013051,9,Variant 10,10,23.01.2012 19:43:58,15.05.2012 09:24:19,"112 days, 13 hours",9726021000
1-651196130,12,Variant 415,415,25.01.2012 00:00:45,11.05.2012 09:25:52,"107 days, 9 hours",9278707000
1-651324866,7,Variant 5,5,25.01.2012 03:08:57,10.05.2012 09:20:31,"106 days, 6 hours",9180694000
1-652256138,8,Variant 6,6,26.01.2012 00:26:05,09.05.2012 09:15:53,"104 days, 8 hours",9017388000
1-652468131,11,Variant 416,416,26.01.2012 14:26:14,04.05.2012 07:49:13,"98 days, 17 hours",8529779000
1-652924814,6,Variant 19,19,26.01.2012 18:26:35,04.05.2012 07:58:34,"98 days, 13 hours",8515919000
1-652947231,11,Variant 417,417,27.01.2012 20:57:13,10.05.2012 09:20:30,"103 days, 12 hours",8943797000
1-653391886,7,Variant 298,298,27.01.2012 07:36:33,12.05.2012 09:21:08,"106 days, 1 hour",9164675000
1-654423931,13,Variant 100,100,28.01.2012 08:38:16,23.05.2012 09:22:12,"116 days, 43 mins",10025036000
1-655021441,14,Variant 418,418,30.01.2012 09:41:44,16.05.2012 09:22:43,"106 days, 23 hours",9243659000
1-655281402,26,Variant 419,419,30.01.2012 20:19:36,23.05.2012 09:22:12,"113 days, 13 hours",9810156000
1-656241183,22,Variant 420,420,31.01.2012 22:11:27,09.05.2012 09:15:52,"98 days, 11 hours",8507065000
1-656373348,10,Variant 421,421,01.02.2012 00:04:48,23.05.2012 09:22:12,"112 days, 9 hours",9710244000
1-656450664,14,Variant 422,422,01.02.2012 01:26:28,12.05.2012 09:21:08,"101 days, 7 hours",8754880000
1-657323705,7,Variant 11,11,02.02.2012 00:30:44,11.05.2012 09:25:51,"99 days, 8 hours",8585707000
1-657893589,7,Variant 423,423,02.02.2012 22:51:54,09.05.2012 09:15:51,"96 days, 10 hours",8331837000
1-657900377,22,Variant 424,424,02.02.2012 22:53:27,07.05.2012 18:25:27,"94 days, 19 hours",8191920000
1-658045761,11,Variant 425,425,03.02.2012 01:49:28,05.05.2012 09:18:12,"92 days, 7 hours",7975724000
1-658345511,9,Variant 176,176,04.02.2012 05:54:15,16.05.2012 09:22:43,"102 days, 3 hours",8825308000
1-658515933,7,Variant 5,5,03.02.2012 19:21:21,11.05.2012 09:25:50,"97 days, 14 hours",8431469000
1-658538636,10,Variant 22,22,03.02.2012 20:03:10,23.05.2012 09:22:12,"109 days, 13 hours",9465542000
1-659129745,7,Variant 5,5,06.02.2012 17:28:37,16.05.2012 09:22:42,"99 days, 15 hours",8610845000
1-659713703,20,Variant 426,426,07.02.2012 02:37:50,04.05.2012 09:20:55,"87 days, 6 hours",7540985000
1-660051308,9,Variant 150,150,07.02.2012 21:01:13,23.05.2012 09:22:11,"105 days, 12 hours",9116458000
1-660218981,13,Variant 427,427,08.02.2012 07:14:33,12.05.2012 09:21:07,"94 days, 2 hours",8129194000
1-660730501,29,Variant 428,428,08.02.2012 20:17:10,12.05.2012 09:21:06,"93 days, 13 hours",8082236000
1-660865454,8,Variant 429,429,10.02.2012 23:48:49,11.05.2012 09:25:49,"90 days, 9 hours",7810620000
1-660915327,116,Variant 430,430,09.02.2012 00:52:03,11.05.2012 22:44:40,"92 days, 21 hours",8027557000
1-665922195,8,Variant 6,6,10.02.2012 20:53:29,01.05.2012 19:17:52,"80 days, 22 hours",6992663000
1-673825643,8,Variant 32,32,15.02.2012 17:38:09,15.05.2012 09:24:14,"89 days, 15 hours",7746365000
1-682281772,12,Variant 65,65,18.02.2012 00:45:54,12.05.2012 09:21:04,"84 days, 8 hours",7288510000
1-683319231,7,Variant 431,431,20.02.2012 18:52:59,04.05.2012 09:20:53,"73 days, 14 hours",6359274000
1-683762637,36,Variant 432,432,20.02.2012 19:17:20,05.05.2012 09:18:09,"74 days, 14 hours",6444049000
1-684012815,12,Variant 209,209,21.02.2012 00:18:25,16.05.2012 09:22:40,"85 days, 9 hours",7376655000
1-684695843,8,Variant 433,433,22.02.2012 01:30:24,16.05.2012 09:22:39,"84 days, 7 hours",7285935000
1-685098751,14,Variant 434,434,21.02.2012 19:34:32,10.05.2012 09:20:26,"78 days, 13 hours",6788754000
1-685155470,30,Variant 435,435,21.02.2012 22:20:56,16.05.2012 09:22:39,"84 days, 11 hours",7297303000
1-686398767,11,Variant 436,436,22.02.2012 10:49:21,11.05.2012 09:25:46,"78 days, 22 hours",6820585000
1-686497432,59,Variant 437,437,22.02.2012 19:33:38,16.05.2012 09:22:38,"83 days, 13 hours",7220940000
1-686580161,7,Variant 79,79,24.02.2012 19:18:14,16.05.2012 09:22:37,"81 days, 14 hours",7049063000
1-686609791,20,Variant 438,438,23.02.2012 00:51:21,08.05.2012 09:21:36,"75 days, 8 hours",6510615000
1-686885675,6,Variant 3,3,23.02.2012 18:41:42,10.05.2012 09:20:26,"76 days, 14 hours",6619124000
1-687082195,123,Variant 439,439,24.02.2012 02:07:25,16.05.2012 09:22:38,"82 days, 7 hours",7110913000
1-687085471,23,Variant 440,440,24.02.2012 02:07:38,16.05.2012 09:22:38,"82 days, 7 hours",7110900000
1-687329729,12,Variant 441,441,24.02.2012 16:02:07,15.05.2012 09:24:12,"80 days, 17 hours",6974525000
1-687521104,6,Variant 96,96,24.02.2012 21:44:10,16.05.2012 09:22:37,"81 days, 11 hours",7040307000
1-687544011,9,Variant 10,10,24.02.2012 22:25:03,15.05.2012 09:24:12,"80 days, 10 hours",6951549000
1-687638428,12,Variant 198,198,25.02.2012 01:54:39,15.05.2012 09:24:12,"80 days, 7 hours",6938973000
1-687647619,20,Variant 442,442,25.02.2012 01:34:46,04.05.2012 09:20:51,"69 days, 7 hours",5989565000
1-687710013,7,Variant 11,11,25.02.2012 08:17:03,10.05.2012 09:20:25,"75 days, 1 hour",6483802000
1-688278051,13,Variant 443,443,28.02.2012 16:47:24,22.05.2012 09:25:06,"83 days, 16 hours",7231062000
1-688624453,11,Variant 444,444,28.02.2012 00:01:21,08.05.2012 09:21:35,"70 days, 9 hours",6081614000
1-688689511,10,Variant 445,445,28.02.2012 22:16:43,16.05.2012 09:22:36,"77 days, 11 hours",6692753000
1-688696731,11,Variant 446,446,28.02.2012 05:22:38,16.05.2012 09:22:37,"78 days, 3 hours",6753599000
1-689206959,5,Variant 15,15,28.02.2012 18:17:49,12.05.2012 09:21:03,"73 days, 15 hours",6361394000
1-689461262,9,Variant 104,104,29.02.2012 00:35:34,10.05.2012 09:20:24,"71 days, 8 hours",6165890000
1-689501709,15,Variant 447,447,29.02.2012 00:44:00,09.05.2012 09:15:47,"70 days, 8 hours",6078707000
1-690238688,18,Variant 448,448,29.02.2012 18:40:07,09.05.2012 16:36:35,"69 days, 21 hours",6040588000
1-690422411,13,Variant 449,449,01.03.2012 00:48:45,05.05.2012 09:18:06,"65 days, 8 hours",5646561000
1-690436171,26,Variant 450,450,02.03.2012 18:54:42,16.05.2012 09:22:30,"74 days, 14 hours",6445668000
1-690839783,32,Variant 451,451,01.03.2012 19:42:52,07.05.2012 21:47:48,"67 days, 2 hours",5796296000
1-691049627,14,Variant 241,241,02.03.2012 01:25:55,12.05.2012 09:21:01,"71 days, 7 hours",6162906000
1-691129791,7,Variant 5,5,02.03.2012 04:14:17,09.05.2012 09:15:46,"68 days, 5 hours",5893289000
1-691759626,29,Variant 452,452,02.03.2012 13:22:12,16.05.2012 09:22:30,"74 days, 20 hours",6465618000
1-691782323,31,Variant 453,453,02.03.2012 22:57:12,15.05.2012 09:24:10,"73 days, 10 hours",6344818000
1-691794481,34,Variant 454,454,02.03.2012 18:15:40,16.05.2012 09:22:30,"74 days, 15 hours",6448010000
1-691811604,7,Variant 5,5,02.03.2012 17:30:13,12.05.2012 09:21:01,"70 days, 15 hours",6105048000
1-691832279,8,Variant 6,6,02.03.2012 18:58:37,09.05.2012 09:15:46,"67 days, 14 hours",5840229000
1-691950241,15,Variant 455,455,02.03.2012 22:54:58,12.05.2012 09:21:00,"70 days, 10 hours",6085562000
1-691971107,43,Variant 456,456,02.03.2012 23:26:55,04.05.2012 09:20:48,"62 days, 9 hours",5392433000
1-692009261,12,Variant 457,457,06.03.2012 16:47:52,22.05.2012 09:25:04,"76 days, 16 hours",6626232000
1-692067345,76,Variant 458,458,03.03.2012 05:28:11,16.05.2012 09:22:29,"74 days, 3 hours",6407658000
1-692755228,13,Variant 459,459,05.03.2012 17:22:42,12.05.2012 09:21:00,"67 days, 15 hours",5846298000
1-692758611,25,Variant 460,460,05.03.2012 16:21:37,22.05.2012 20:01:31,"78 days, 3 hours",6752394000
1-692758994,15,Variant 461,461,05.03.2012 16:52:47,22.05.2012 20:00:49,"78 days, 3 hours",6750482000
1-692918254,11,Variant 233,233,05.03.2012 19:42:22,12.05.2012 09:21:00,"67 days, 13 hours",5837918000
1-693021183,21,Variant 462,462,05.03.2012 21:25:46,12.05.2012 09:21:00,"67 days, 11 hours",5831714000
1-693200675,14,Variant 463,463,05.03.2012 23:59:43,11.05.2012 09:25:43,"66 days, 9 hours",5736360000
1-693253181,15,Variant 464,464,06.03.2012 00:51:29,10.05.2012 09:20:23,"65 days, 8 hours",5646534000
1-693258975,6,Variant 281,281,06.03.2012 00:34:27,09.05.2012 09:15:46,"64 days, 8 hours",5560879000
1-693300691,11,Variant 465,465,06.03.2012 00:50:01,23.05.2012 09:22:07,"78 days, 8 hours",6769926000
1-693352046,8,Variant 163,163,06.03.2012 01:29:01,10.05.2012 09:20:23,"65 days, 7 hours",5644282000
1-693412654,26,Variant 466,466,06.03.2012 03:47:12,15.05.2012 09:24:09,"70 days, 5 hours",6068217000
1-693587250,16,Variant 467,467,06.03.2012 19:15:00,10.05.2012 09:20:22,"64 days, 14 hours",5580322000
1-693822171,9,Variant 468,468,07.03.2012 02:28:18,05.05.2012 09:18:04,"59 days, 6 hours",5122186000
1-693837467,7,Variant 166,166,06.03.2012 22:58:04,07.05.2012 19:56:36,"61 days, 20 hours",5345912000
1-694035053,25,Variant 469,469,07.03.2012 02:50:12,22.05.2012 20:00:05,"76 days, 17 hours",6628193000
1-694236018,52,Variant 470,470,07.03.2012 17:00:15,05.05.2012 09:18:04,"58 days, 16 hours",5069869000
1-694266600,7,Variant 5,5,07.03.2012 19:46:12,15.05.2012 09:24:08,"68 days, 13 hours",5924276000
1-694274811,20,Variant 471,471,07.03.2012 23:07:33,15.05.2012 09:24:08,"68 days, 10 hours",5912195000
1-694300980,21,Variant 472,472,07.03.2012 18:48:11,16.05.2012 09:22:28,"69 days, 14 hours",6014057000
1-694339964,60,Variant 473,473,07.03.2012 20:00:09,15.05.2012 09:24:08,"68 days, 13 hours",5923439000
1-694346169,7,Variant 64,64,07.03.2012 20:31:41,11.05.2012 09:25:42,"64 days, 12 hours",5576041000
1-694375168,24,Variant 474,474,07.03.2012 21:02:57,22.05.2012 19:51:16,"75 days, 22 hours",6562099000
1-694457714,20,Variant 475,475,07.03.2012 23:13:53,07.05.2012 18:36:49,"60 days, 19 hours",5253776000
1-694782353,22,Variant 476,476,08.03.2012 19:22:23,04.05.2012 09:20:35,"56 days, 13 hours",4888692000
1-694796871,11,Variant 477,477,08.03.2012 21:56:27,05.05.2012 09:18:03,"57 days, 11 hours",4965696000
1-694844381,23,Variant 478,478,08.03.2012 21:59:34,11.05.2012 09:25:41,"63 days, 11 hours",5484367000
1-694845331,17,Variant 479,479,08.03.2012 21:30:23,22.05.2012 09:25:03,"74 days, 11 hours",6436480000
1-694868667,11,Variant 480,480,08.03.2012 21:33:29,22.05.2012 09:25:03,"74 days, 11 hours",6436294000
1-694899341,22,Variant 481,481,08.03.2012 23:26:31,12.05.2012 09:20:52,"64 days, 9 hours",5565261000
1-694975897,8,Variant 6,6,09.03.2012 02:00:30,09.05.2012 09:15:44,"61 days, 7 hours",5296514000
1-695147297,8,Variant 13,13,09.03.2012 16:33:46,09.05.2012 09:15:44,"60 days, 16 hours",5244118000
1-695221831,16,Variant 482,482,09.03.2012 19:21:10,23.05.2012 09:22:06,"74 days, 14 hours",6444056000
1-695298616,6,Variant 42,42,09.03.2012 18:49:16,04.05.2012 08:36:02,"55 days, 13 hours",4801606000
1-695360832,20,Variant 483,483,12.03.2012 18:12:29,16.05.2012 09:22:27,"64 days, 15 hours",5584198000
1-695452478,5,Variant 41,41,09.03.2012 23:20:44,23.05.2012 09:22:06,"74 days, 10 hours",6429682000
1-695486451,50,Variant 484,484,10.03.2012 00:17:17,10.05.2012 09:20:21,"61 days, 9 hours",5302984000
1-695870591,19,Variant 485,485,15.03.2012 00:13:10,15.05.2012 09:24:05,"61 days, 9 hours",5303455000
1-695872361,13,Variant 321,321,12.03.2012 23:20:21,15.05.2012 09:24:06,"63 days, 10 hours",5479425000
1-696080795,17,Variant 486,486,13.03.2012 20:52:48,11.05.2012 09:25:38,"58 days, 12 hours",5056370000
1-696101645,12,Variant 39,39,12.03.2012 20:24:45,04.05.2012 09:20:34,"52 days, 12 hours",4539349000
1-696163170,35,Variant 487,487,12.03.2012 22:34:31,08.05.2012 09:21:29,"56 days, 10 hours",4877218000
1-696361691,7,Variant 82,82,13.03.2012 03:07:35,22.05.2012 09:25:02,"70 days, 6 hours",6070647000
1-696484951,7,Variant 312,312,14.03.2012 03:22:39,11.05.2012 09:25:37,"58 days, 6 hours",5032978000
1-696831586,18,Variant 488,488,13.03.2012 23:58:12,22.05.2012 19:59:21,"69 days, 20 hours",6033669000
1-696861441,15,Variant 489,489,13.03.2012 23:42:09,15.05.2012 09:24:05,"62 days, 9 hours",5391716000
1-696882469,5,Variant 7,7,14.03.2012 00:35:11,12.05.2012 09:20:51,"59 days, 8 hours",5129140000
1-696894381,5,Variant 7,7,14.03.2012 00:23:19,08.05.2012 09:21:28,"55 days, 8 hours",4784289000
1-696911694,20,Variant 490,490,13.03.2012 23:58:08,05.05.2012 09:18:01,"52 days, 9 hours",4526393000
1-696915401,9,Variant 154,154,14.03.2012 00:23:21,10.05.2012 09:20:14,"57 days, 8 hours",4957013000
1-696981592,56,Variant 491,491,14.03.2012 04:09:11,11.05.2012 09:25:37,"58 days, 5 hours",5030186000
1-697462851,26,Variant 492,492,15.03.2012 01:37:37,03.05.2012 09:19:21,"49 days, 7 hours",4261304000
1-697478298,12,Variant 493,493,14.03.2012 23:50:19,03.05.2012 09:19:21,"49 days, 9 hours",4267742000
1-697528961,8,Variant 494,494,16.03.2012 00:18:55,23.05.2012 09:21:59,"68 days, 9 hours",5907784000
1-697746161,16,Variant 495,495,15.03.2012 16:30:09,10.05.2012 09:20:11,"55 days, 16 hours",4812602000
1-697751037,42,Variant 496,496,15.03.2012 16:59:02,09.05.2012 16:34:31,"54 days, 23 hours",4750529000
1-697774726,17,Variant 497,497,15.03.2012 17:21:37,12.05.2012 09:20:50,"57 days, 15 hours",4982353000
1-697777158,16,Variant 498,498,15.03.2012 17:51:41,12.05.2012 09:20:50,"57 days, 15 hours",4980549000
1-697896972,8,Variant 6,6,15.03.2012 20:03:55,12.05.2012 09:20:50,"57 days, 13 hours",4972615000
1-697955020,15,Variant 499,499,15.03.2012 21:36:41,12.05.2012 09:20:50,"57 days, 11 hours",4967049000
1-698029651,5,Variant 25,25,15.03.2012 23:32:35,22.05.2012 09:25:01,"67 days, 9 hours",5824346000
1-698029851,39,Variant 500,500,16.03.2012 02:21:25,09.05.2012 09:15:42,"54 days, 6 hours",4690457000
1-698036851,8,Variant 78,78,15.03.2012 23:50:06,22.05.2012 09:25:01,"67 days, 9 hours",5823295000
1-698065363,23,Variant 501,501,16.03.2012 01:54:45,22.05.2012 19:58:16,"67 days, 18 hours",5853811000
1-698350971,8,Variant 6,6,16.03.2012 18:35:59,11.05.2012 01:00:57,"55 days, 6 hours",4775098000
1-698400941,17,Variant 502,502,16.03.2012 20:14:01,16.05.2012 09:22:25,"60 days, 13 hours",5231304000
1-698487635,24,Variant 503,503,16.03.2012 22:17:02,05.05.2012 09:17:59,"49 days, 11 hours",4273257000
1-698555281,8,Variant 48,48,19.03.2012 19:25:37,15.05.2012 09:24:03,"56 days, 13 hours",4888706000
1-698572466,10,Variant 139,139,17.03.2012 02:28:53,16.05.2012 09:22:24,"60 days, 6 hours",5208811000
1-698843072,12,Variant 504,504,18.03.2012 23:51:47,09.05.2012 09:15:41,"51 days, 9 hours",4440234000
1-698990450,54,Variant 505,505,19.03.2012 18:28:12,16.05.2012 09:22:23,"57 days, 14 hours",4978451000
1-699016718,16,Variant 506,506,19.03.2012 19:32:50,08.05.2012 09:21:26,"49 days, 13 hours",4283316000
1-699103686,12,Variant 507,507,19.03.2012 20:39:35,10.05.2012 09:20:07,"51 days, 12 hours",4452032000
1-699262145,6,Variant 3,3,20.03.2012 00:00:30,16.05.2012 09:22:23,"57 days, 9 hours",4958513000
1-699297808,6,Variant 157,157,20.03.2012 03:34:32,09.05.2012 09:15:40,"50 days, 5 hours",4340468000
1-699344291,23,Variant 508,508,20.03.2012 00:56:37,05.05.2012 09:17:57,"46 days, 8 hours",4004480000
1-699545679,13,Variant 509,509,20.03.2012 18:01:45,07.05.2012 18:30:42,"48 days, 28 mins",4148937000
1-699557832,14,Variant 510,510,20.03.2012 18:00:27,02.05.2012 20:32:07,"43 days, 2 hours",3724300000
